defect_id,department,system_source,station_code,station_name,chainage_km,defect_category,asset_age_years,overdue_days,estimated_repair_hours,safety_risk_score,target_mpi_score,urgency_level,predicted_mpi_score,predicted_urgency_level,priority_rank
TMS-DEF-0096,ENGINEERING_CIVIL,TMS,PRGL,Perungalathur,32.82,SLEEPER_CRACK_FATIGUE,0.9,6,2.5,4,29.0,ROUTINE_CYCLE,28.9,ROUTINE_CYCLE,616
TMS-DEF-0003,ENGINEERING_CIVIL,TMS,MBM,Mambalam,11.3,ROUTINE_FISHPLATE_GREASING,3.6,13,1.5,3,28.9,ROUTINE_CYCLE,28.9,ROUTINE_CYCLE,617
TMS-DEF-0074,ENGINEERING_CIVIL,TMS,SKL,Singaperumal Koil,51.92,RAIL_FLANGE_LUBRICATION,4.2,16,1.0,3,29.9,ROUTINE_CYCLE,28.8,ROUTINE_CYCLE,618
TMS-DEF-0222,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,21.97,BALLAST_PACKING_ROUTINE,2.6,8,2.0,4,27.2,ROUTINE_CYCLE,28.7,ROUTINE_CYCLE,619
TDMS-DEF-0075,ELECTRICAL_TRD,TDMS,NBK,Nungambakkam,8.24,INSULATOR_ROUTINE_CLEANING,16.9,9,1.5,3,23.8,ROUTINE_CYCLE,28.6,ROUTINE_CYCLE,620
TDMS-DEF-0137,ELECTRICAL_TRD,TDMS,STM,St. Thomas Mount,17.36,INSULATOR_ROUTINE_CLEANING,16.1,8,1.5,3,28.6,ROUTINE_CYCLE,28.4,ROUTINE_CYCLE,621
TDMS-DEF-0076,ELECTRICAL_TRD,TDMS,MBM,Mambalam,10.68,CANTILEVER_BRACKET_MISALIGN,1.2,4,2.0,5,26.8,ROUTINE_CYCLE,28.2,ROUTINE_CYCLE,622
TMS-DEF-0052,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,19.2,BALLAST_PACKING_ROUTINE,12.1,14,2.0,2,30.7,ROUTINE_CYCLE,28.1,ROUTINE_CYCLE,623
TMS-DEF-0036,ENGINEERING_CIVIL,TMS,POTI,Potheri,44.67,RAIL_FLANGE_LUBRICATION,11.6,16,1.0,2,26.7,ROUTINE_CYCLE,27.7,ROUTINE_CYCLE,624
TDMS-DEF-0081,ELECTRICAL_TRD,TDMS,CMP,Chromepet,25.76,OHE_HEIGHT_STAGGER_ROUTINE,15.9,12,1.5,2,27.3,ROUTINE_CYCLE,27.7,ROUTINE_CYCLE,625
TMS-DEF-0123,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,21.53,RAIL_FLANGE_LUBRICATION,15.2,3,1.0,3,28.8,ROUTINE_CYCLE,27.6,ROUTINE_CYCLE,626
TMS-DEF-0206,ENGINEERING_CIVIL,TMS,PV,Pallavaram,23.07,SLEEPER_CRACK_FATIGUE,13.4,0,2.5,4,25.8,ROUTINE_CYCLE,27.3,ROUTINE_CYCLE,627
TMS-DEF-0263,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.61,SLEEPER_CRACK_FATIGUE,13.6,1,2.5,4,29.9,ROUTINE_CYCLE,27.3,ROUTINE_CYCLE,628
TDMS-DEF-0143,ELECTRICAL_TRD,TDMS,MPK,Chennai Park,3.68,OHE_HEIGHT_STAGGER_ROUTINE,1.4,7,1.5,3,28.6,ROUTINE_CYCLE,27.1,ROUTINE_CYCLE,629
SMMS-DEF-0121,S_AND_T,SMMS,MKK,Kodambakkam,9.7,SIGNAL_BATTERY_WATERING,11.3,15,1.5,2,26.8,ROUTINE_CYCLE,27.1,ROUTINE_CYCLE,630
TMS-DEF-0086,ENGINEERING_CIVIL,TMS,MSC,Chetpet,6.52,BALLAST_PACKING_ROUTINE,15.2,3,2.0,3,26.5,ROUTINE_CYCLE,27.0,ROUTINE_CYCLE,631
SMMS-DEF-0076,S_AND_T,SMMS,MN,Meenambakkam,20.51,CABLE_INSULATION_DROP,2.0,3,3.0,5,25.5,ROUTINE_CYCLE,26.8,ROUTINE_CYCLE,632
TDMS-DEF-0056,ELECTRICAL_TRD,TDMS,MN,Meenambakkam,20.49,INSULATOR_ROUTINE_CLEANING,3.2,6,1.5,4,24.2,ROUTINE_CYCLE,26.7,ROUTINE_CYCLE,633
TMS-DEF-0166,ENGINEERING_CIVIL,TMS,PV,Pallavaram,22.5,RAIL_FLANGE_LUBRICATION,10.4,18,1.0,1,28.0,ROUTINE_CYCLE,26.6,ROUTINE_CYCLE,634
SMMS-DEF-0151,S_AND_T,SMMS,GDY,Guindy,15.34,LED_UNIT_ROUTINE_INSPECTION,3.6,15,1.0,1,27.3,ROUTINE_CYCLE,26.3,ROUTINE_CYCLE,635
TMS-DEF-0001,ENGINEERING_CIVIL,TMS,UPM,Urapakkam,36.88,BALLAST_DEFICIENCY,4.3,4,4.5,4,24.5,ROUTINE_CYCLE,26.1,ROUTINE_CYCLE,636
TMS-DEF-0017,ENGINEERING_CIVIL,TMS,TBMS,Tambaram Sanatorium,26.96,RAIL_FLANGE_LUBRICATION,11.7,3,1.0,3,26.2,ROUTINE_CYCLE,26.0,ROUTINE_CYCLE,637
TMS-DEF-0167,ENGINEERING_CIVIL,TMS,CGL,Chengalpattu Junction,59.57,BALLAST_PACKING_ROUTINE,3.7,3,2.0,4,28.2,ROUTINE_CYCLE,25.9,ROUTINE_CYCLE,638
TDMS-DEF-0164,ELECTRICAL_TRD,TDMS,STM,St. Thomas Mount,16.64,OHE_HEIGHT_STAGGER_ROUTINE,9.6,5,1.5,3,21.7,ROUTINE_CYCLE,25.7,ROUTINE_CYCLE,639
TMS-DEF-0028,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.09,RAIL_FLANGE_LUBRICATION,8.0,7,1.0,3,26.2,ROUTINE_CYCLE,25.6,ROUTINE_CYCLE,640
SMMS-DEF-0235,S_AND_T,SMMS,MSC,Chetpet,6.4,ROUTINE_POINT_CLEANING_GREASING,11.4,14,1.0,2,24.0,ROUTINE_CYCLE,25.6,ROUTINE_CYCLE,641
TDMS-DEF-0090,ELECTRICAL_TRD,TDMS,PV,Pallavaram,23.29,CANTILEVER_BRACKET_MISALIGN,7.1,4,2.0,4,22.9,ROUTINE_CYCLE,25.5,ROUTINE_CYCLE,642
TDMS-DEF-0033,ELECTRICAL_TRD,TDMS,PV,Pallavaram,22.59,OHE_HEIGHT_STAGGER_ROUTINE,7.3,6,1.5,3,25.9,ROUTINE_CYCLE,25.5,ROUTINE_CYCLE,643
TMS-DEF-0025,ENGINEERING_CIVIL,TMS,MKK,Kodambakkam,10.02,RAIL_FLANGE_LUBRICATION,10.6,6,1.0,3,26.1,ROUTINE_CYCLE,25.4,ROUTINE_CYCLE,644
TMS-DEF-0203,ENGINEERING_CIVIL,TMS,CMP,Chromepet,25.29,RAIL_FLANGE_LUBRICATION,14.8,1,1.0,3,25.5,ROUTINE_CYCLE,25.4,ROUTINE_CYCLE,645
TDMS-DEF-0153,ELECTRICAL_TRD,TDMS,MN,Meenambakkam,19.65,ROUTINE_MAST_BONDING_CHECK,11.4,4,1.0,3,26.2,ROUTINE_CYCLE,25.3,ROUTINE_CYCLE,646
TMS-DEF-0010,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.24,ROUTINE_FISHPLATE_GREASING,11.8,12,1.5,2,24.0,ROUTINE_CYCLE,25.3,ROUTINE_CYCLE,647
TMS-DEF-0284,ENGINEERING_CIVIL,TMS,PRGL,Perungalathur,32.2,BALLAST_PACKING_ROUTINE,7.9,0,2.0,4,26.1,ROUTINE_CYCLE,25.2,ROUTINE_CYCLE,648
TDMS-DEF-0011,ELECTRICAL_TRD,TDMS,CGL,Chengalpattu Junction,59.7,INSULATOR_ROUTINE_CLEANING,8.3,12,1.5,3,23.8,ROUTINE_CYCLE,25.1,ROUTINE_CYCLE,649
SMMS-DEF-0245,S_AND_T,SMMS,MSC,Chetpet,7.01,SIGNAL_BATTERY_WATERING,11.0,9,1.5,3,23.9,ROUTINE_CYCLE,25.0,ROUTINE_CYCLE,650
TMS-DEF-0292,ENGINEERING_CIVIL,TMS,MN,Meenambakkam,20.55,BALLAST_DEFICIENCY,1.2,0,4.5,4,25.7,ROUTINE_CYCLE,24.6,ROUTINE_CYCLE,651
TMS-DEF-0120,ENGINEERING_CIVIL,TMS,MSB,Chennai Beach,0.8,BALLAST_PACKING_ROUTINE,1.1,7,2.0,3,24.2,ROUTINE_CYCLE,24.4,ROUTINE_CYCLE,652
TMS-DEF-0264,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,2.34,RAIL_FLANGE_LUBRICATION,3.8,7,1.0,3,24.3,ROUTINE_CYCLE,24.4,ROUTINE_CYCLE,653
SMMS-DEF-0092,S_AND_T,SMMS,PZA,Pazhavanthangal,19.2,ROUTINE_POINT_CLEANING_GREASING,3.3,5,1.0,3,21.9,ROUTINE_CYCLE,24.4,ROUTINE_CYCLE,654
TMS-DEF-0289,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.19,BALLAST_PACKING_ROUTINE,8.0,3,2.0,3,26.2,ROUTINE_CYCLE,24.0,ROUTINE_CYCLE,655
SMMS-DEF-0001,S_AND_T,SMMS,STM,St. Thomas Mount,16.9,SIGNAL_BATTERY_WATERING,7.7,0,1.5,3,28.1,ROUTINE_CYCLE,24.0,ROUTINE_CYCLE,656
SMMS-DEF-0041,S_AND_T,SMMS,NBK,Nungambakkam,7.79,SIGNAL_BATTERY_WATERING,3.2,6,1.5,2,25.4,ROUTINE_CYCLE,24.0,ROUTINE_CYCLE,657
TDMS-DEF-0216,ELECTRICAL_TRD,TDMS,TBMS,Tambaram Sanatorium,27.09,ROUTINE_MAST_BONDING_CHECK,13.5,8,1.0,3,21.3,ROUTINE_CYCLE,23.9,ROUTINE_CYCLE,658
TDMS-DEF-0118,ELECTRICAL_TRD,TDMS,STM,St. Thomas Mount,16.53,INSULATOR_ROUTINE_CLEANING,6.0,1,1.5,4,21.9,ROUTINE_CYCLE,23.6,ROUTINE_CYCLE,659
TMS-DEF-0205,ENGINEERING_CIVIL,TMS,UPM,Urapakkam,37.18,BALLAST_PACKING_ROUTINE,1.4,9,2.0,3,24.0,ROUTINE_CYCLE,23.6,ROUTINE_CYCLE,660
SMMS-DEF-0173,S_AND_T,SMMS,MMNK,Maraimalai Nagar,47.41,ROUTINE_POINT_CLEANING_GREASING,5.1,0,1.0,3,23.6,ROUTINE_CYCLE,23.6,ROUTINE_CYCLE,661
TDMS-DEF-0174,ELECTRICAL_TRD,TDMS,TBM,Tambaram,28.95,OHE_HEIGHT_STAGGER_ROUTINE,7.1,13,1.5,2,20.1,ROUTINE_CYCLE,23.5,ROUTINE_CYCLE,662
SMMS-DEF-0070,S_AND_T,SMMS,PRGL,Perungalathur,32.34,SIGNAL_BATTERY_WATERING,10.4,0,1.5,3,23.3,ROUTINE_CYCLE,23.3,ROUTINE_CYCLE,663
SMMS-DEF-0040,S_AND_T,SMMS,GI,Guduvancheri,40.25,ROUTINE_POINT_CLEANING_GREASING,11.2,1,1.0,3,23.1,ROUTINE_CYCLE,23.2,ROUTINE_CYCLE,664
SMMS-DEF-0222,S_AND_T,SMMS,GDY,Guindy,15.36,SIGNAL_BATTERY_WATERING,4.8,4,1.5,3,23.0,ROUTINE_CYCLE,23.2,ROUTINE_CYCLE,665
TMS-DEF-0278,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,19.16,BALLAST_PACKING_ROUTINE,8.4,10,2.0,2,23.2,ROUTINE_CYCLE,23.2,ROUTINE_CYCLE,666
SMMS-DEF-0010,S_AND_T,SMMS,TBM,Tambaram,29.55,SIGNAL_BATTERY_WATERING,12.5,3,1.5,2,24.8,ROUTINE_CYCLE,23.1,ROUTINE_CYCLE,667
TMS-DEF-0163,ENGINEERING_CIVIL,TMS,UPM,Urapakkam,36.86,BALLAST_PACKING_ROUTINE,6.8,10,2.0,2,25.5,ROUTINE_CYCLE,23.0,ROUTINE_CYCLE,668
TDMS-DEF-0106,ELECTRICAL_TRD,TDMS,SKL,Singaperumal Koil,51.93,INSULATOR_ROUTINE_CLEANING,8.2,1,1.5,4,22.4,ROUTINE_CYCLE,22.9,ROUTINE_CYCLE,669
SMMS-DEF-0027,S_AND_T,SMMS,UPM,Urapakkam,37.68,SIGNAL_BATTERY_WATERING,1.2,8,1.5,3,22.9,ROUTINE_CYCLE,22.9,ROUTINE_CYCLE,670
TMS-DEF-0200,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.57,ROUTINE_FISHPLATE_GREASING,10.3,15,1.5,1,22.9,ROUTINE_CYCLE,22.9,ROUTINE_CYCLE,671
TDMS-DEF-0101,ELECTRICAL_TRD,TDMS,MN,Meenambakkam,20.37,CANTILEVER_BRACKET_MISALIGN,8.3,0,2.0,4,30.3,ROUTINE_CYCLE,22.7,ROUTINE_CYCLE,672
TMS-DEF-0066,ENGINEERING_CIVIL,TMS,CMP,Chromepet,25.82,RAIL_FLANGE_LUBRICATION,1.8,7,1.0,3,22.9,ROUTINE_CYCLE,22.6,ROUTINE_CYCLE,673
TDMS-DEF-0147,ELECTRICAL_TRD,TDMS,SP,Saidapet,12.97,OHE_HEIGHT_STAGGER_ROUTINE,3.6,3,1.5,3,23.8,ROUTINE_CYCLE,22.6,ROUTINE_CYCLE,674
TDMS-DEF-0203,ELECTRICAL_TRD,TDMS,TBM,Tambaram,29.3,OHE_HEIGHT_STAGGER_ROUTINE,4.8,9,1.5,3,19.5,ROUTINE_CYCLE,22.4,ROUTINE_CYCLE,675
TMS-DEF-0165,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.2,SLEEPER_CRACK_FATIGUE,1.4,0,2.5,4,21.2,ROUTINE_CYCLE,22.3,ROUTINE_CYCLE,676
TMS-DEF-0007,ENGINEERING_CIVIL,TMS,TBM,Tambaram,28.81,BALLAST_PACKING_ROUTINE,3.5,0,2.0,4,20.8,ROUTINE_CYCLE,22.1,ROUTINE_CYCLE,677
TMS-DEF-0100,ENGINEERING_CIVIL,TMS,MN,Meenambakkam,20.35,RAIL_FLANGE_LUBRICATION,9.5,1,1.0,3,22.3,ROUTINE_CYCLE,22.1,ROUTINE_CYCLE,678
TDMS-DEF-0038,ELECTRICAL_TRD,TDMS,MN,Meenambakkam,19.4,OHE_HEIGHT_STAGGER_ROUTINE,5.1,1,1.5,3,15.5,ROUTINE_CYCLE,22.1,ROUTINE_CYCLE,679
TDMS-DEF-0013,ELECTRICAL_TRD,TDMS,MPK,Chennai Park,3.48,OHE_HEIGHT_STAGGER_ROUTINE,10.3,1,1.5,3,26.0,ROUTINE_CYCLE,21.8,ROUTINE_CYCLE,680
TMS-DEF-0014,ENGINEERING_CIVIL,TMS,SP,Saidapet,12.32,BALLAST_PACKING_ROUTINE,7.1,2,2.0,3,22.5,ROUTINE_CYCLE,21.7,ROUTINE_CYCLE,681
TMS-DEF-0150,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.24,BALLAST_PACKING_ROUTINE,13.9,3,2.0,2,22.9,ROUTINE_CYCLE,21.7,ROUTINE_CYCLE,682
TMS-DEF-0181,ENGINEERING_CIVIL,TMS,TBM,Tambaram,28.44,RAIL_FLANGE_LUBRICATION,2.4,4,1.0,3,20.0,ROUTINE_CYCLE,21.6,ROUTINE_CYCLE,683
TDMS-DEF-0141,ELECTRICAL_TRD,TDMS,MMNK,Maraimalai Nagar,47.08,ROUTINE_MAST_BONDING_CHECK,3.4,3,1.0,2,23.1,ROUTINE_CYCLE,21.5,ROUTINE_CYCLE,684
TDMS-DEF-0059,ELECTRICAL_TRD,TDMS,MSB,Chennai Beach,0.1,OHE_HEIGHT_STAGGER_ROUTINE,10.1,7,1.5,2,15.4,ROUTINE_CYCLE,21.3,ROUTINE_CYCLE,685
TDMS-DEF-0179,ELECTRICAL_TRD,TDMS,UPM,Urapakkam,37.97,INSULATOR_ROUTINE_CLEANING,9.7,2,1.5,3,27.3,ROUTINE_CYCLE,21.1,ROUTINE_CYCLE,686
TMS-DEF-0185,ENGINEERING_CIVIL,TMS,SKL,Singaperumal Koil,51.99,RAIL_FLANGE_LUBRICATION,10.5,2,1.0,3,20.4,ROUTINE_CYCLE,21.0,ROUTINE_CYCLE,687
TMS-DEF-0061,ENGINEERING_CIVIL,TMS,CGL,Chengalpattu Junction,59.7,RAIL_FLANGE_LUBRICATION,3.6,4,1.0,3,21.1,ROUTINE_CYCLE,20.9,ROUTINE_CYCLE,688
TMS-DEF-0202,ENGINEERING_CIVIL,TMS,SP,Saidapet,12.42,RAIL_FLANGE_LUBRICATION,1.7,0,1.0,3,20.9,ROUTINE_CYCLE,20.8,ROUTINE_CYCLE,689
TDMS-DEF-0023,ELECTRICAL_TRD,TDMS,GI,Guduvancheri,40.55,OHE_HEIGHT_STAGGER_ROUTINE,15.9,5,1.5,2,22.0,ROUTINE_CYCLE,20.8,ROUTINE_CYCLE,690
TDMS-DEF-0191,ELECTRICAL_TRD,TDMS,STM,St. Thomas Mount,16.45,OHE_HEIGHT_STAGGER_ROUTINE,9.4,6,1.5,2,22.7,ROUTINE_CYCLE,20.5,ROUTINE_CYCLE,691
TMS-DEF-0188,ENGINEERING_CIVIL,TMS,UPM,Urapakkam,38.25,ROUTINE_FISHPLATE_GREASING,3.8,8,1.5,2,19.0,ROUTINE_CYCLE,20.4,ROUTINE_CYCLE,692
TMS-DEF-0049,ENGINEERING_CIVIL,TMS,NBK,Nungambakkam,8.54,ROUTINE_FISHPLATE_GREASING,0.6,7,1.5,3,19.3,ROUTINE_CYCLE,20.0,ROUTINE_CYCLE,693
TDMS-DEF-0010,ELECTRICAL_TRD,TDMS,MBM,Mambalam,11.36,ROUTINE_MAST_BONDING_CHECK,14.8,9,1.0,2,18.6,ROUTINE_CYCLE,20.0,ROUTINE_CYCLE,694
TDMS-DEF-0152,ELECTRICAL_TRD,TDMS,TBM,Tambaram,28.96,OHE_HEIGHT_STAGGER_ROUTINE,8.1,0,1.5,3,17.5,ROUTINE_CYCLE,19.9,ROUTINE_CYCLE,695
TMS-DEF-0130,ENGINEERING_CIVIL,TMS,CMP,Chromepet,26.04,ROUTINE_FISHPLATE_GREASING,11.4,7,1.5,2,22.0,ROUTINE_CYCLE,19.9,ROUTINE_CYCLE,696
TDMS-DEF-0198,ELECTRICAL_TRD,TDMS,GDY,Guindy,15.04,OHE_HEIGHT_STAGGER_ROUTINE,10.4,7,1.5,2,19.6,ROUTINE_CYCLE,19.9,ROUTINE_CYCLE,697
TDMS-DEF-0042,ELECTRICAL_TRD,TDMS,CGL,Chengalpattu Junction,59.7,OHE_HEIGHT_STAGGER_ROUTINE,9.9,10,1.5,2,17.5,ROUTINE_CYCLE,19.5,ROUTINE_CYCLE,698
SMMS-DEF-0054,S_AND_T,SMMS,MN,Meenambakkam,20.22,SIGNAL_BATTERY_WATERING,6.1,1,1.5,2,20.3,ROUTINE_CYCLE,19.4,ROUTINE_CYCLE,699
SMMS-DEF-0202,S_AND_T,SMMS,SP,Saidapet,12.78,ROUTINE_POINT_CLEANING_GREASING,9.3,7,1.0,2,15.6,ROUTINE_CYCLE,19.4,ROUTINE_CYCLE,700
TMS-DEF-0189,ENGINEERING_CIVIL,TMS,NBK,Nungambakkam,7.94,BALLAST_PACKING_ROUTINE,9.7,7,2.0,2,24.4,ROUTINE_CYCLE,19.3,ROUTINE_CYCLE,701
TMS-DEF-0157,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.77,ROUTINE_FISHPLATE_GREASING,6.2,11,1.5,1,19.8,ROUTINE_CYCLE,19.2,ROUTINE_CYCLE,702
SMMS-DEF-0192,S_AND_T,SMMS,MBM,Mambalam,11.63,LED_UNIT_ROUTINE_INSPECTION,2.7,9,1.0,1,19.6,ROUTINE_CYCLE,19.1,ROUTINE_CYCLE,703
TMS-DEF-0201,ENGINEERING_CIVIL,TMS,SKL,Singaperumal Koil,51.24,RAIL_FLANGE_LUBRICATION,13.1,10,1.0,1,18.8,ROUTINE_CYCLE,19.0,ROUTINE_CYCLE,704
TMS-DEF-0118,ENGINEERING_CIVIL,TMS,TBM,Tambaram,29.13,BALLAST_PACKING_ROUTINE,1.1,2,2.0,3,18.5,ROUTINE_CYCLE,18.8,ROUTINE_CYCLE,705
TMS-DEF-0144,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,20.65,BALLAST_PACKING_ROUTINE,11.1,3,2.0,2,17.5,ROUTINE_CYCLE,18.8,ROUTINE_CYCLE,706
SMMS-DEF-0216,S_AND_T,SMMS,MKK,Kodambakkam,9.65,SIGNAL_BATTERY_WATERING,6.3,0,1.5,3,14.8,ROUTINE_CYCLE,18.6,ROUTINE_CYCLE,707
TDMS-DEF-0006,ELECTRICAL_TRD,TDMS,TBMS,Tambaram Sanatorium,27.39,ROUTINE_MAST_BONDING_CHECK,12.1,5,1.0,2,17.6,ROUTINE_CYCLE,18.6,ROUTINE_CYCLE,708
TMS-DEF-0019,ENGINEERING_CIVIL,TMS,MSB,Chennai Beach,0.73,ROUTINE_FISHPLATE_GREASING,12.3,5,1.5,1,16.7,ROUTINE_CYCLE,18.5,ROUTINE_CYCLE,709
TMS-DEF-0016,ENGINEERING_CIVIL,TMS,MSC,Chetpet,6.76,BALLAST_PACKING_ROUTINE,1.5,2,2.0,3,18.3,ROUTINE_CYCLE,18.4,ROUTINE_CYCLE,710
TDMS-DEF-0151,ELECTRICAL_TRD,TDMS,SKL,Singaperumal Koil,51.45,ROUTINE_MAST_BONDING_CHECK,14.5,7,1.0,1,20.9,ROUTINE_CYCLE,18.4,ROUTINE_CYCLE,711
SMMS-DEF-0050,S_AND_T,SMMS,POTI,Potheri,43.61,ROUTINE_POINT_CLEANING_GREASING,9.9,9,1.0,1,17.0,ROUTINE_CYCLE,18.2,ROUTINE_CYCLE,712
TMS-DEF-0215,ENGINEERING_CIVIL,TMS,MSC,Chetpet,6.83,RAIL_FLANGE_LUBRICATION,10.9,12,1.0,1,20.9,ROUTINE_CYCLE,18.0,ROUTINE_CYCLE,713
SMMS-DEF-0227,S_AND_T,SMMS,STM,St. Thomas Mount,17.03,LED_UNIT_ROUTINE_INSPECTION,2.6,5,1.0,1,18.9,ROUTINE_CYCLE,17.9,ROUTINE_CYCLE,714
TDMS-DEF-0058,ELECTRICAL_TRD,TDMS,UPM,Urapakkam,37.32,OHE_HEIGHT_STAGGER_ROUTINE,15.8,4,1.5,2,16.6,ROUTINE_CYCLE,17.7,ROUTINE_CYCLE,715
TMS-DEF-0023,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.44,ROUTINE_FISHPLATE_GREASING,12.4,3,1.5,2,17.8,ROUTINE_CYCLE,17.6,ROUTINE_CYCLE,716
TMS-DEF-0197,ENGINEERING_CIVIL,TMS,PRGL,Perungalathur,32.53,RAIL_FLANGE_LUBRICATION,7.0,12,1.0,1,16.3,ROUTINE_CYCLE,17.6,ROUTINE_CYCLE,717
TDMS-DEF-0185,ELECTRICAL_TRD,TDMS,MS,Chennai Egmore,4.69,INSULATOR_ROUTINE_CLEANING,12.8,4,1.5,2,20.2,ROUTINE_CYCLE,17.3,ROUTINE_CYCLE,718
TMS-DEF-0126,ENGINEERING_CIVIL,TMS,MKK,Kodambakkam,9.71,RAIL_FLANGE_LUBRICATION,7.4,5,1.0,2,16.2,ROUTINE_CYCLE,17.2,ROUTINE_CYCLE,719
TMS-DEF-0238,ENGINEERING_CIVIL,TMS,MSF,Chennai Fort,1.5,ROUTINE_FISHPLATE_GREASING,6.7,0,1.5,2,17.5,ROUTINE_CYCLE,17.1,ROUTINE_CYCLE,720
TMS-DEF-0245,ENGINEERING_CIVIL,TMS,VDR,Vandalur,35.24,RAIL_FLANGE_LUBRICATION,15.7,0,1.0,1,17.9,ROUTINE_CYCLE,17.0,ROUTINE_CYCLE,721
SMMS-DEF-0018,S_AND_T,SMMS,GI,Guduvancheri,40.87,SIGNAL_BATTERY_WATERING,10.0,1,1.5,2,15.9,ROUTINE_CYCLE,16.8,ROUTINE_CYCLE,722
SMMS-DEF-0080,S_AND_T,SMMS,CMP,Chromepet,24.95,ROUTINE_POINT_CLEANING_GREASING,1.5,3,1.0,3,14.4,ROUTINE_CYCLE,16.7,ROUTINE_CYCLE,723
SMMS-DEF-0069,S_AND_T,SMMS,UPM,Urapakkam,37.49,LED_UNIT_ROUTINE_INSPECTION,5.2,2,1.0,2,13.7,ROUTINE_CYCLE,16.7,ROUTINE_CYCLE,724
TMS-DEF-0173,ENGINEERING_CIVIL,TMS,VDR,Vandalur,33.71,ROUTINE_FISHPLATE_GREASING,5.2,7,1.5,1,15.5,ROUTINE_CYCLE,16.5,ROUTINE_CYCLE,725
TMS-DEF-0133,ENGINEERING_CIVIL,TMS,MSB,Chennai Beach,0.1,BALLAST_PACKING_ROUTINE,9.5,1,2.0,2,18.5,ROUTINE_CYCLE,16.4,ROUTINE_CYCLE,726
TDMS-DEF-0092,ELECTRICAL_TRD,TDMS,VDR,Vandalur,33.79,OHE_HEIGHT_STAGGER_ROUTINE,13.7,3,1.5,2,14.2,ROUTINE_CYCLE,16.4,ROUTINE_CYCLE,727
TMS-DEF-0050,ENGINEERING_CIVIL,TMS,MSC,Chetpet,6.63,BALLAST_PACKING_ROUTINE,9.1,2,2.0,2,17.5,ROUTINE_CYCLE,16.3,ROUTINE_CYCLE,728
TDMS-DEF-0124,ELECTRICAL_TRD,TDMS,TBMS,Tambaram Sanatorium,27.78,OHE_HEIGHT_STAGGER_ROUTINE,1.1,7,1.5,2,16.3,ROUTINE_CYCLE,16.2,ROUTINE_CYCLE,729
SMMS-DEF-0141,S_AND_T,SMMS,SKL,Singaperumal Koil,51.18,SIGNAL_BATTERY_WATERING,2.7,0,1.5,2,21.0,ROUTINE_CYCLE,16.1,ROUTINE_CYCLE,730
TMS-DEF-0110,ENGINEERING_CIVIL,TMS,VDR,Vandalur,34.91,ROUTINE_FISHPLATE_GREASING,6.4,0,1.5,2,18.0,ROUTINE_CYCLE,16.0,ROUTINE_CYCLE,731
TMS-DEF-0195,ENGINEERING_CIVIL,TMS,TBM,Tambaram,29.47,ROUTINE_FISHPLATE_GREASING,13.4,4,1.5,1,18.6,ROUTINE_CYCLE,15.8,ROUTINE_CYCLE,732
TDMS-DEF-0119,ELECTRICAL_TRD,TDMS,SP,Saidapet,12.46,INSULATOR_ROUTINE_CLEANING,13.4,2,1.5,2,15.8,ROUTINE_CYCLE,15.6,ROUTINE_CYCLE,733
TDMS-DEF-0140,ELECTRICAL_TRD,TDMS,STM,St. Thomas Mount,17.33,ROUTINE_MAST_BONDING_CHECK,5.2,2,1.0,2,16.1,ROUTINE_CYCLE,15.6,ROUTINE_CYCLE,734
TDMS-DEF-0159,ELECTRICAL_TRD,TDMS,CGL,Chengalpattu Junction,59.7,INSULATOR_ROUTINE_CLEANING,12.7,2,1.5,2,12.0,ROUTINE_CYCLE,15.6,ROUTINE_CYCLE,735
SMMS-DEF-0196,S_AND_T,SMMS,VDR,Vandalur,34.09,ROUTINE_POINT_CLEANING_GREASING,14.3,4,1.0,1,12.2,ROUTINE_CYCLE,15.6,ROUTINE_CYCLE,736
TMS-DEF-0045,ENGINEERING_CIVIL,TMS,TBMS,Tambaram Sanatorium,26.57,RAIL_FLANGE_LUBRICATION,2.1,2,1.0,2,17.0,ROUTINE_CYCLE,15.3,ROUTINE_CYCLE,737
SMMS-DEF-0117,S_AND_T,SMMS,VDR,Vandalur,34.59,ROUTINE_POINT_CLEANING_GREASING,11.0,3,1.0,1,17.1,ROUTINE_CYCLE,15.2,ROUTINE_CYCLE,738
TMS-DEF-0232,ENGINEERING_CIVIL,TMS,PRGL,Perungalathur,32.51,RAIL_FLANGE_LUBRICATION,1.8,6,1.0,1,15.3,ROUTINE_CYCLE,15.1,ROUTINE_CYCLE,739
